,tweet,class
0,I am not even gonna lie to guys I am feeling crappy tonight well I do every night lol but #feelingdown #kms,1
1, https://t.co/TaLC6OVLfi  #Motivational #PracticalSolutions #FeelingDown #Depressed #Constructive,1
2,✍  Thanks Cherry Laithang for image  #darknessandlight #thelight #feelingdown #author #authors #write #writer #writersofinstagram #booklove #reader #thrillerbook #booklovers #bookaddict #bookshelf #bookstagram #poetry #instabook #writinglife #words  #writerscommunity  https://t.co/veXrchW1z3,1
3,"We have just received news of @KingDucan´s murder. I am in a state of grieving like most of you, but the guards suspected of the murder have been ...dealt with after we found the murder weapons on them. #sad #Feelingdown #needahug #KingDuncan #depressedvibes #whowillbekingnow???  https://t.co/2wOgFLib3v",1
4,Just a I was financially recovering from the last shutdown now I’ll have to go through it again and honestly I don’t know if I can make it this time.. #feelingdown #pandemic #denver #closedfordinein,1
5,"ako lang ba, pero sa mga panahon nga #feelingdown kayko kay murag super funny gyud kaayo ang mga memes.",1
6,"Have you ever thought you don't fit anywhere? How do you know you're in the right path? I think nobody does, do we? 😓 Although maybe it's just part of the process... #feelingdown?",1
7,Not getting out my bed today gonna have a #avengersmarathon #feelingdown,1
8,my son doesn’t love me #feelingdown #sad,1
9,JUST LOST MY YUMEKO HAIRCUT #FEELINGSAD #FEELINGDOWN #IMNOTOK #IHATEMYLIFE  https://t.co/PFsBOZxRsp,1
10,Why do people not see the good in you? #feels #feelingdown #imagoodperson,1
11,So people tried deleting me off Facebook and now Instagram why can’t people open god damn eyes for can’t communicate sometimes their only way is social media! + I’m not just saying this I wouldn’t do anything to anyone £!! #feelingdown !,1
12,Lisa sumbongera balik ka na sa converge baka sakaling mag ka net na pag bumalik ka  #feelingsad #feelingtired #feelingdown,1
13,"Sometimes you just have to sit on a rock in the middle of a river and appreciate the serenity 🖤  . . #peaceful #feelingdown #waterchild #serenity #riverthoughts @ Cedar City, Utah  https://t.co/POvxJrNRRT",1
14,I really need a pick me up today.... #CatsOfTwitter got any purrs you can spare?  #BlueMonday #feelingdown #whataclusterfuck,1
15,you think god would be done after making my man lose his mind but guess not #feelingdown @mhsmrw  https://t.co/2tNmfXY98N,1
16,#feelings #FeelingGood #feelingdown #TouchYourHeart #InspirationalQuotes #inspirational #words #WordsToLiveBy #WordOfTheDay #memories #quotes #quoteoftheday #quotesaboutlife #life #feelings #feelspecial  https://t.co/P5nkrx8utj,1
17,I don’t know what I would’ve done without my friend🙁 #Feelingdown,1
18,Just lost 2 followers #feelingdown,1
19,How can I stop remembering all the good memories and how it's my fault when l was with my ex friend  #ugh #feelingdown,1
20,Done kakarating lng..walang ganang kumain ng breakfast.😔😔 #feelingdown,1
21,In so much pain. Just from trying to shower.  Idk what I'm gonna do 😓#worstluckever #feelingdown #brokewidowedmom  https://t.co/CAeEpqywCY,1
22,I don't know tonight I'm feeling a bit emotional trying so hard to hold back the tears just thinking bout everything that is happened in my life and thinking when am I going o catch a break 😭 #feelingdown #feelingemtional,1
23,"RT with corrected link! Welcome Ocean Tides Counselling! ""Struggling? Relationships, work situation, significant loss, chronic illness? #feelingdown or #worrying? Reach out. I can help.” Donna McLean MSW, RSW. #AccessLocal Provider thx to @HfxPartnership!  https://t.co/tw8ZWYbpBg",1
24,Feeling like ugh this morning! Just pray I make it at work. #feelingdown 😒🙏🏾,1
25,Gib pls.  #gib #validate #validation #likeme #feelingdown  https://t.co/3EKXaAuQo9,1
26,"If you're #feelingdown , this helps immediately- assured:  https://t.co/Fyi1j6CBF0",1
27,Plan for today’s hibernation. @BTCC qualifying. #johnnydepp film @StevieJRaw live charity stream @mcflymusic #allaboutyou  maybe another #johnnydepp film #mentalhealth #feelingdown,1
28,I love one (1) tragic cinnamon roll. @DrUnfuckable  #JustfinishedWatchingSkinsx0203 #feelingdown  https://t.co/wso2BtXqwA,1
29,bye Guys tulog N Ak0 ng maaga kaC wLa aQ magawa At kasi DML aKouh 😒😪😪💔  #feelingsad #feelingdown #flznomoreDML #gudnyt,1
30,I never thought I had to do this...  I have to cancel @CyberpunkGame ...  I have to cut down costs even more 😔  My guilt of buying Valhalla is there again. Please just let us get a break in the next couple of days 😔  #worried #feelingdown  https://t.co/z0EJnvh0rH,1
31,"Welcome Ocean Tides Counselling! ""Struggling? Relationships, work situation, significant loss, chronic illness? #feelingdown or #worrying? Reach out. I can help.” Donna McLean MSW, RSW. #AccessLocal Provider thx to @HfxPartnership!  #counselling #therapy   https://t.co/OAxKaNrspD",1
32, https://t.co/rqhv8F1dLe #mentalhealth #depression #feelingdown #discouraged #encouragement #faith,1
33,Am I a terrible person for wanting my house back? I’ve had somebody living w/ me practically since February &amp; we’re in November. I just want my #ChristmasTree. #FeelingDown #NobodyIsMovingOrStayingHereAgain,1
34,It’s ok not to feel ok and today I’m not! #LongTermCovid and the fight with school have taken today their toll but Show Must Go on as they.... #feelingdown,1
35,"Fucking hate nights like these. Memories pop up, feelings that you’d wish would either be erased or just stay buried forever. But no...she had to come back into my mind. #exgf #sadmemory #feelingdown #wishicouldforget  https://t.co/A5AynIKCfu",1
36,Let’s hope that it comes easy tonight but not holding my breath #Mentalhealth #insomnia #sleepneeded #feelinglost #feelingdown #goodnight  https://t.co/mW3UfFnyCK,1
37,im feeling down. 😞 #FeelingDown,1
38,I guess I’m stuck then... #feelingdown #longnightahead,1
39,Sometimes saturdays feel like sundays. #feelingdown,1
40,what is going on with my twitter at the moment. #problems #fedup #feelingdown,1
41,feliz #6Nov  un poco down hoy pero pa lante. Un abrazo virtual fente de twitterland #feelingdown  https://t.co/O4rmzWSUi8,1
42,@JaneFallon #FeelingDown today but this little beaut is sitting on my lap whilst I work. #HappyFriday!  https://t.co/fj38vPOZoy,1
43,"This pandemic has caused grief to so many.  To those in grief, time is a great healer.   Have courage, keep the faith, have hope and God bless you. 🙏🏻❤️ Better times are up ahead.   #ctto  #grief #loss #sadness #heavyheart  #feelingdown #pandemicanxiety  https://t.co/9705Mu2A3I",1
44,"What can you do if you having a blue day? 💙  💬Talk to someone close to you.  🏥Don't be afraid to seek professional help.  ✨Do fun and joyfull activities.  🎠Check our last post to get inspired.  And remember, you are not alone! 💗 #selfhelp #depression #blueday #feelingdown  https://t.co/F1QvOm4Sp1",1
45,Check out this blog post for thoughts on the cloud that #depression and low mood can be: ‘Beating The Blues’  https://t.co/7morWq6xMD Enter your email address for a weekly blog email every weekend #lowmood #feelingdown  https://t.co/0Bsj5Lz4Kc,1
46,We all can experience blue days… What do you do to feel a little better? 💙  #selfhelp #depression #blueday #bluedays #feelingdown #question  https://t.co/HYsbG1zRJ1,1
47,#feelingdown #missnakita #TiteNaSumabog𓂺,1
48,"Went to the hairdresser this morning, which usually makes me feel a teeny bit better about myself. Not today though. I feel ugly, fat and horrible and having nice highlights just isn’t helping. #everythingiscrap #feelingdown",1
49,#feelingdown,1
50,"@LisaMarieBoothe Lisa, it really seems like they have finally succeeded.  WI surprise thumb drive is super weird. #feelingdown",1
51,Practical tips on how to get over negative events and overcome sadness - quickly. #happiness #sadness #feelingdown @happychecklist  https://t.co/Xq9T2Wwsad,1
52,"It can seem like the end of the world. Maybe it is – the end of your OLD world. As you move forward, could you benefit from entering more fully into the way things are in your NEW normal? If you’re #feelingdown click for tips on beating #depression:  https://t.co/6Z6lsqwsph  https://t.co/wVUNZEXzLT",1
53,#FeelingDown #TwistToday #經典語錄 #名人語錄 #InspiringQuote  https://t.co/D9JlSVDx4C,1
54,"Fight went down dad beefing with Capulet, feeling a little down because Rosaline rejected me, hanging with Benvolio rn, he helping out #benvolioarealG #capuletweak #Iloverosaline #why #feelingdown",1
55,🤧😷🤒🤧😷🤒 #feelingdown,1
56,#feelingdown,1
57,"Getting chocolate  in the middle of the night, is a treat my friend. Just trying to eat the problems away #Chocolate #trouble #stressing #friends #beamazing #positive #feelingdown #yummy #treat",1
58,"Anxiety has stopped me from going outside for nearly 2 years, I've been on a mission to self destruction as Anxiety has caused me to lose all of my friends in real life, ex partner. I am ashamed of myself for writing this, I feel stupid, helpless and alone. #feelingdown #anxiety",1
59,"If y'all are feeling down today, let's feel like it together.   #feelingdown #Down   https://t.co/arD3oqztat",1
60,@mafuyumaruu #broken #feelingdown,1
61,I need a hype girl 🥺 #hypemeup #roughtime #feelingdown,1
62,Guys. We need to talk.  #feelingdown #roughyear #frustrated #newmusic #earthtodora #eelstheband  https://t.co/vKRrRVxkkH,1
63,Guys. We need to talk.  #feelingdown #roughyear #frustrated #newmusic #earthtodora #eelstheband  https://t.co/7TYfmE2maY,1
64,"Woke up this morning with a temp of 38.2, cough and headache. Ordered a #covid test so fingers crossed it's only flu 😔 #feelingdown #mentalhealth #coronavirus",1
65,#feelingdown,1
66,"Is anyone else finding the amount of anti-lockdown, anti-NHS, anti-maskers, 'covid is a hoax'ers really disheartening? Why do we go to work and risk our own/our families health when so many people have this attitude? 😪🤧 #nursing #feelingdown",1
67,Japanese Proverb For When Feeling Down  https://t.co/rq88ZUMTAn #nihongojapanese #Japanese #Japan #japaneselesson #nihongo #wordoftheday #Studyingjapanese #learningjapanese #jlpt #japaneselanguage #japanesevocabulary #japaneseculture  #日本語 #japaneseproverb #feelingdown #proverb,1
68,Practical tips on how to get over negative events and overcome sadness - quickly. #happiness #sadness #feelingdown @happychecklist  https://t.co/gVbmxxoOK8,1
